timestamp_ms,x,y,z,roll,pitch,yaw,target_x,target_y,target_z,target_yaw
1746713474572.000000,-0.911088,0.088050,0.862758,0.224599,-0.061644,-0.070295,0.000000,0.000000,1.000000,0.000000
1746713474672.000000,-0.916769,0.090936,0.867249,0.213507,-0.070572,-0.069989,0.000000,0.000000,1.000000,0.000000
1746713474772.000000,-0.922348,0.094012,0.871428,0.213330,-0.070277,-0.077025,0.000000,0.000000,1.000000,0.000000
1746713474872.000000,-0.928164,0.096773,0.875906,0.209038,-0.071901,-0.072017,0.000000,0.000000,1.000000,0.000000
1746713474973.000000,-0.934753,0.100135,0.881353,0.221613,-0.062127,-0.070415,0.000000,0.000000,1.000000,0.000000
1746713475073.000000,-0.941265,0.103715,0.886650,0.209541,-0.073857,-0.072380,0.000000,0.000000,1.000000,0.000000
1746713475173.000000,-0.948073,0.107538,0.891224,0.204682,-0.074470,-0.071639,0.000000,0.000000,1.000000,0.000000
1746713475273.000000,-0.952381,0.109903,0.893464,0.211416,-0.083227,-0.072083,0.000000,0.000000,1.000000,0.000000
1746713475374.000000,-0.962550,0.115710,0.898077,0.206829,-0.065381,-0.073026,0.000000,0.000000,1.000000,0.000000
1746713475474.000000,-0.967593,0.118649,0.900063,0.207173,-0.067393,-0.068821,0.000000,0.000000,1.000000,0.000000
1746713475574.000000,-0.976375,0.123065,0.902469,0.208061,-0.066252,-0.071665,0.000000,0.000000,1.000000,0.000000
1746713475674.000000,-0.986704,0.128351,0.905646,0.226372,-0.075375,-0.085730,0.000000,0.000000,1.000000,0.000000
1746713475775.000000,-0.992501,0.131825,0.908016,0.226561,-0.079180,-0.089573,0.000000,0.000000,1.000000,0.000000
1746713475875.000000,-0.999342,0.135113,0.912248,0.205503,-0.073733,-0.065064,0.000000,0.000000,1.000000,0.000000
1746713475975.000000,-1.008347,0.139691,0.915068,0.225562,-0.072205,-0.087901,0.000000,0.000000,1.000000,0.000000
1746713476075.000000,-1.015614,0.143724,0.919017,0.214806,-0.065220,-0.072006,0.000000,0.000000,1.000000,0.000000
1746713476175.000000,-1.023892,0.148223,0.921816,0.219178,-0.069938,-0.082141,0.000000,0.000000,1.000000,0.000000
1746713476276.000000,-1.030692,0.152218,0.925380,0.209231,-0.054449,-0.069328,0.000000,0.000000,1.000000,0.000000
1746713476376.000000,-1.039690,0.157233,0.927485,0.216370,-0.074213,-0.075170,0.000000,0.000000,1.000000,0.000000
1746713476476.000000,-1.047568,0.161997,0.930186,0.244207,-0.083976,-0.095420,0.000000,0.000000,1.000000,0.000000
1746713476576.000000,-1.056118,0.165922,0.931779,0.231088,-0.082816,-0.086792,0.000000,0.000000,1.000000,0.000000
1746713476676.000000,-1.063744,0.169915,0.933254,0.231012,-0.084283,-0.090670,0.000000,0.000000,1.000000,0.000000
1746713476777.000000,-1.072952,0.173329,0.934139,0.231746,-0.084247,-0.085548,0.000000,0.000000,1.000000,0.000000
1746713476877.000000,-1.079984,0.176272,0.935975,0.224120,-0.068473,-0.075612,0.000000,0.000000,1.000000,0.000000
1746713476977.000000,-1.087380,0.179578,0.937128,0.197843,-0.057498,-0.060627,0.000000,0.000000,1.000000,0.000000
1746713477077.000000,-1.096857,0.182034,0.936533,0.223060,-0.072412,-0.082546,0.000000,0.000000,1.000000,0.000000
1746713477178.000000,-1.105343,0.184405,0.936590,0.230351,-0.070478,-0.090827,0.000000,0.000000,1.000000,0.000000
1746713477278.000000,-1.113491,0.187355,0.937057,0.224109,-0.080460,-0.085301,0.000000,0.000000,1.000000,0.000000
1746713477378.000000,-1.122675,0.189622,0.936665,0.232209,-0.073717,-0.086391,0.000000,0.000000,1.000000,0.000000
1746713477478.000000,-1.130275,0.191978,0.937666,0.224380,-0.079847,-0.084474,0.000000,0.000000,1.000000,0.000000
1746713477579.000000,-1.139587,0.194897,0.937247,0.219046,-0.069990,-0.090399,0.000000,0.000000,1.000000,0.000000
1746713477679.000000,-1.149261,0.197822,0.937704,0.236011,-0.070996,-0.085861,0.000000,0.000000,1.000000,0.000000
1746713477779.000000,-1.159127,0.200947,0.937033,0.226418,-0.076388,-0.097775,0.000000,0.000000,1.000000,0.000000
1746713477879.000000,-1.166788,0.203005,0.939295,0.228164,-0.073273,-0.084448,0.000000,0.000000,1.000000,0.000000
1746713477979.000000,-1.176180,0.205438,0.939164,0.210949,-0.073966,-0.077185,0.000000,0.000000,1.000000,0.000000
1746713478080.000000,-1.187124,0.208827,0.938415,0.243157,-0.066838,-0.097353,0.000000,0.000000,1.000000,0.000000
1746713478180.000000,-1.194510,0.209425,0.940030,0.218105,-0.080974,-0.083445,0.000000,0.000000,1.000000,0.000000
1746713478280.000000,-1.204196,0.212048,0.938065,0.231355,-0.076226,-0.093845,0.000000,0.000000,1.000000,0.000000
1746713478381.000000,-1.211297,0.212778,0.939262,0.228521,-0.067833,-0.079934,0.000000,0.000000,1.000000,0.000000
1746713478481.000000,-1.220408,0.214276,0.938655,0.231558,-0.078293,-0.088632,0.000000,0.000000,1.000000,0.000000
1746713478581.000000,-1.228039,0.215532,0.938812,0.224055,-0.069794,-0.088914,0.000000,0.000000,1.000000,0.000000
1746713478681.000000,-1.237018,0.215630,0.940791,0.221267,-0.073955,-0.078876,0.000000,0.000000,1.000000,0.000000
1746713478782.000000,-1.245466,0.215930,0.941444,0.228645,-0.065670,-0.079375,0.000000,0.000000,1.000000,0.000000
1746713478882.000000,-1.254608,0.216716,0.941880,0.224312,-0.063543,-0.088879,0.000000,0.000000,1.000000,0.000000
1746713478982.000000,-1.265541,0.217474,0.941269,0.234150,-0.065017,-0.092615,0.000000,0.000000,1.000000,0.000000
1746713479083.000000,-1.274162,0.217280,0.941469,0.232517,-0.065510,-0.096792,0.000000,0.000000,1.000000,0.000000
1746713479183.000000,-1.283151,0.217125,0.941885,0.238810,-0.067576,-0.101326,0.000000,0.000000,1.000000,0.000000
1746713479283.000000,-1.290058,0.215655,0.944070,0.220880,-0.057815,-0.084145,0.000000,0.000000,1.000000,0.000000
1746713479383.000000,-1.299506,0.215887,0.945692,0.227789,-0.073286,-0.091240,0.000000,0.000000,1.000000,0.000000
1746713479483.000000,-1.308205,0.215840,0.949739,0.236873,-0.073286,-0.101115,0.000000,0.000000,1.000000,0.000000
1746713479584.000000,-1.315248,0.214761,0.956968,0.230492,-0.070141,-0.081327,0.000000,0.000000,1.000000,0.000000
1746713479684.000000,-1.323973,0.213750,0.964425,0.229443,-0.064197,-0.088585,0.000000,0.000000,1.000000,0.000000
1746713479785.000000,-1.336005,0.214278,0.968701,0.238434,-0.065981,-0.091798,0.000000,0.000000,1.000000,0.000000
1746713479885.000000,-1.342209,0.212035,0.976784,0.236597,-0.076650,-0.094868,0.000000,0.000000,1.000000,0.000000
1746713479985.000000,-1.350501,0.210565,0.981682,0.238686,-0.065460,-0.095986,0.000000,0.000000,1.000000,0.000000
1746713480085.000000,-1.358967,0.208753,0.985387,0.232477,-0.062769,-0.098391,0.000000,0.000000,1.000000,0.000000
1746713480186.000000,-1.367315,0.207111,0.987599,0.227461,-0.068146,-0.091494,0.000000,0.000000,1.000000,0.000000
1746713480286.000000,-1.375457,0.205435,0.988175,0.229353,-0.067126,-0.092327,0.000000,0.000000,1.000000,0.000000
1746713480386.000000,-1.381636,0.204686,0.987675,0.219768,-0.065172,-0.083901,0.000000,0.000000,1.000000,0.000000
1746713480486.000000,-1.395214,0.205236,0.981716,0.227641,-0.062580,-0.087626,0.000000,0.000000,1.000000,0.000000
1746713480587.000000,-1.399383,0.201409,0.983026,0.219008,-0.078320,-0.083757,0.000000,0.000000,1.000000,0.000000
1746713480687.000000,-1.415054,0.201783,0.975814,0.227062,-0.056484,-0.083347,0.000000,0.000000,1.000000,0.000000
1746713480787.000000,-1.424693,0.200152,0.972896,0.231920,-0.070536,-0.095078,0.000000,0.000000,1.000000,0.000000
1746713480888.000000,-1.434731,0.197585,0.970241,0.213349,-0.060653,-0.082063,0.000000,0.000000,1.000000,0.000000
1746713480988.000000,-1.445384,0.196385,0.968334,0.222915,-0.052091,-0.077313,0.000000,0.000000,1.000000,0.000000
1746713481088.000000,-1.454598,0.195174,0.968327,0.218098,-0.038258,-0.068812,0.000000,0.000000,1.000000,0.000000
1746713481188.000000,-1.463988,0.193366,0.968979,0.224328,-0.064408,-0.083532,0.000000,0.000000,1.000000,0.000000
1746713481288.000000,-1.468305,0.190951,0.973479,0.210778,-0.058886,-0.070262,0.000000,0.000000,1.000000,0.000000
1746713481388.000000,-1.484014,0.191394,0.968333,0.222783,-0.065863,-0.088313,0.000000,0.000000,1.000000,0.000000
1746713481489.000000,-1.492893,0.188719,0.969157,0.232316,-0.081769,-0.090224,0.000000,0.000000,1.000000,0.000000
1746713481589.000000,-1.503470,0.187593,0.969374,0.215567,-0.064805,-0.090221,0.000000,0.000000,1.000000,0.000000
1746713481689.000000,-1.510328,0.184886,0.973231,0.201927,-0.051942,-0.057229,0.000000,0.000000,1.000000,0.000000
1746713481790.000000,-1.519688,0.183108,0.973259,0.235252,-0.071482,-0.090739,0.000000,0.000000,1.000000,0.000000
1746713481890.000000,-1.530382,0.181457,0.974466,0.228850,-0.052458,-0.090689,0.000000,0.000000,1.000000,0.000000
1746713481990.000000,-1.541198,0.179740,0.975260,0.223242,-0.062947,-0.102710,0.000000,0.000000,1.000000,0.000000
1746713482090.000000,-1.550057,0.177999,0.977854,0.214661,-0.058046,-0.072799,0.000000,0.000000,1.000000,0.000000
1746713482190.000000,-1.556331,0.175412,0.983746,0.268686,-0.077687,-0.121979,0.000000,0.000000,1.000000,0.000000
1746713482291.000000,-1.571821,0.174864,0.982399,0.210671,-0.056460,-0.087289,0.000000,0.000000,1.000000,0.000000
1746713482391.000000,-1.583874,0.174747,0.983634,0.226001,-0.048112,-0.097869,0.000000,0.000000,1.000000,0.000000
1746713482491.000000,-1.595615,0.175091,0.984897,0.218419,-0.074305,-0.088184,0.000000,0.000000,1.000000,0.000000
1746713482591.000000,-1.597382,0.173627,0.994625,0.207877,-0.054368,-0.072706,0.000000,0.000000,1.000000,0.000000
1746713482692.000000,-1.620802,0.175946,0.988784,0.226074,-0.035967,-0.097700,0.000000,0.000000,1.000000,0.000000
1746713482792.000000,-1.620784,0.174630,0.999074,0.210951,-0.064398,-0.090451,0.000000,0.000000,1.000000,0.000000
1746713482892.000000,-1.642197,0.176476,0.994934,0.209873,-0.042874,-0.061539,0.000000,0.000000,1.000000,0.000000
1746713482992.000000,-1.651549,0.178290,0.998724,0.211566,-0.064987,-0.086472,0.000000,0.000000,1.000000,0.000000
1746713483092.000000,-1.661632,0.178895,0.999739,0.216354,-0.036247,-0.060537,0.000000,0.000000,1.000000,0.000000
1746713483193.000000,-1.673889,0.180377,1.000950,0.200243,-0.044543,-0.071141,0.000000,0.000000,1.000000,0.000000
1746713483293.000000,-1.684463,0.180938,1.002601,0.203662,-0.070466,-0.080932,0.000000,0.000000,1.000000,0.000000
1746713499201.000000,-2.199878,0.112159,0.762241,0.182546,0.055716,0.417300,0.000000,0.000000,1.000000,0.000000
1746713499302.000000,-2.205635,0.108980,0.813622,0.185680,0.057945,0.421404,0.000000,0.000000,1.000000,0.000000
1746713499402.000000,-2.203074,0.105849,0.858959,0.192588,0.048694,0.424404,0.000000,0.000000,1.000000,0.000000
1746713499502.000000,-2.203074,0.105849,0.858959,0.192588,0.048694,0.424404,0.000000,0.000000,1.000000,0.000000
1746713499602.000000,-2.209327,0.098284,0.925645,0.225926,0.040554,0.437084,0.000000,0.000000,1.000000,0.000000
1746713499703.000000,-2.213583,0.092167,0.947058,0.224837,0.037698,0.443575,0.000000,0.000000,1.000000,0.000000
1746713499803.000000,-2.216191,0.082900,0.963524,0.219806,0.055032,0.454140,0.000000,0.000000,1.000000,0.000000
1746713499903.000000,-2.221674,0.070672,0.973436,0.238344,0.077512,0.476382,0.000000,0.000000,1.000000,0.000000
1746713500003.000000,-2.228631,0.055820,0.978103,0.232194,0.070565,0.474099,0.000000,0.000000,1.000000,0.000000
1746713500103.000000,-2.237770,0.037696,0.979147,0.218062,0.051641,0.478619,0.000000,0.000000,1.000000,0.000000
1746713500204.000000,-2.240726,0.014788,0.980062,0.222149,0.069456,0.493714,0.000000,0.000000,1.000000,0.000000
1746713500304.000000,-2.254240,-0.007865,0.975384,0.241355,0.073732,0.501775,0.000000,0.000000,1.000000,0.000000
1746713500404.000000,-2.264041,-0.033651,0.971016,0.223404,0.063479,0.511310,0.000000,0.000000,1.000000,0.000000
1746713500504.000000,-2.268715,-0.061955,0.968347,0.233429,0.064668,0.514934,0.000000,0.000000,1.000000,0.000000
1746713500605.000000,-2.282895,-0.090845,0.960829,0.252613,0.068473,0.542735,0.000000,0.000000,1.000000,0.000000
1746713500705.000000,-2.294114,-0.121834,0.956558,0.201217,0.086641,0.552645,0.000000,0.000000,1.000000,0.000000
1746713500805.000000,-2.305083,-0.155066,0.952573,0.218775,0.069833,0.545743,0.000000,0.000000,1.000000,0.000000
1746713500905.000000,-2.312791,-0.189555,0.951577,0.216163,0.045327,0.561081,0.000000,0.000000,1.000000,0.000000
1746713501006.000000,-2.322688,-0.224564,0.948296,0.204023,0.097738,0.596019,0.000000,0.000000,1.000000,0.000000
1746713501106.000000,-2.340772,-0.258503,0.942485,0.171916,0.073352,0.604919,0.000000,0.000000,1.000000,0.000000
1746713501206.000000,-2.345201,-0.296362,0.943131,0.201305,0.091511,0.620291,0.000000,0.000000,1.000000,0.000000
1746713501306.000000,-2.362369,-0.331876,0.938812,0.184829,0.073382,0.606322,0.000000,0.000000,1.000000,0.000000
1746713501406.000000,-2.372458,-0.368727,0.939265,0.162793,0.108038,0.645173,0.000000,0.000000,1.000000,0.000000
1746713501507.000000,-2.382972,-0.405650,0.937528,0.210122,0.073841,0.678656,0.000000,0.000000,1.000000,0.000000
1746713501607.000000,-2.399864,-0.443290,0.936052,0.192280,0.097642,0.661854,0.000000,0.000000,1.000000,0.000000
1746713501707.000000,-2.409874,-0.480286,0.935575,0.188040,0.112898,0.681367,0.000000,0.000000,1.000000,0.000000
1746713501807.000000,-2.416751,-0.515881,0.936240,0.176063,0.065155,0.690655,0.000000,0.000000,1.000000,0.000000
1746713501908.000000,-2.423245,-0.553734,0.938322,0.209605,0.160562,0.726997,0.000000,0.000000,1.000000,0.000000
1746713502008.000000,-2.442081,-0.591758,0.933980,0.182478,0.098596,0.713978,0.000000,0.000000,1.000000,0.000000
1746713502108.000000,-2.455068,-0.629579,0.933860,0.187256,0.114584,0.751014,0.000000,0.000000,1.000000,0.000000
1746713502208.000000,-2.466949,-0.666949,0.933480,0.191090,0.120352,0.761210,0.000000,0.000000,1.000000,0.000000
1746713502309.000000,-2.474269,-0.704169,0.936809,0.245041,0.158081,0.790824,0.000000,0.000000,1.000000,0.000000
1746713502409.000000,-2.478714,-0.743210,0.940773,0.193357,0.130705,0.797447,0.000000,0.000000,1.000000,0.000000
1746713502509.000000,-2.493750,-0.782892,0.939379,0.200543,0.103285,0.836771,0.000000,0.000000,1.000000,0.000000
1746713502609.000000,-2.497613,-0.806043,0.942340,0.190536,0.114912,0.841577,0.000000,0.000000,1.000000,0.000000
1746713502710.000000,-2.503062,-0.852559,0.945959,0.192288,0.146073,0.864292,0.000000,0.000000,1.000000,0.000000
1746713502810.000000,-2.508927,-0.898685,0.950101,0.183344,0.118840,0.877963,0.000000,0.000000,1.000000,0.000000
1746713502910.000000,-2.515124,-0.939945,0.952625,0.155898,0.124417,0.889112,0.000000,0.000000,1.000000,0.000000
1746713503011.000000,-2.515331,-0.984034,0.955920,0.134776,0.132343,0.905339,0.000000,0.000000,1.000000,0.000000
1746713503111.000000,-2.529011,-1.027170,0.951967,0.166322,0.131963,0.913818,0.000000,0.000000,1.000000,0.000000
1746713503211.000000,-2.632631,-1.091697,0.899470,0.156681,0.169594,0.924532,0.000000,0.000000,1.000000,0.000000
1746713503312.000000,-2.579163,-1.123142,0.923387,-0.054026,2.475511,0.513147,0.000000,0.000000,1.000000,0.000000
1746713503412.000000,-2.579163,-1.123142,0.923387,-0.054026,2.475511,0.513147,0.000000,0.000000,1.000000,0.000000
1746713503512.000000,-2.579163,-1.123142,0.923387,-0.054026,2.475511,0.513147,0.000000,0.000000,1.000000,0.000000
1746713503613.000000,-2.579163,-1.123142,0.923387,-0.054026,2.475511,0.513147,0.000000,0.000000,1.000000,0.000000
1746713503713.000000,-2.562741,-1.265714,0.920602,0.188498,-0.000759,1.111884,0.000000,0.000000,1.000000,0.000000
1746713503813.000000,-2.563713,-1.295337,0.914492,0.128266,-0.101446,1.098057,0.000000,0.000000,1.000000,0.000000
1746713503914.000000,-2.560947,-1.321926,0.905233,0.192549,-0.076932,1.140110,0.000000,0.000000,1.000000,0.000000
1746713504014.000000,-2.560947,-1.321926,0.905233,0.192549,-0.076932,1.140110,0.000000,0.000000,1.000000,0.000000
1746713504114.000000,-2.560947,-1.321926,0.905233,0.192549,-0.076932,1.140110,0.000000,0.000000,1.000000,0.000000
1746713504214.000000,-2.529480,-1.391489,0.902268,0.232145,-0.136343,1.175357,0.000000,0.000000,1.000000,0.000000
1746713504314.000000,-2.529480,-1.391489,0.902268,0.232145,-0.136343,1.175357,0.000000,0.000000,1.000000,0.000000
1746713540893.000000,-0.232882,-0.093264,0.884084,0.219738,-0.084526,-0.158632,0.000000,0.000000,1.000000,0.000000
1746713540993.000000,-0.234808,-0.094255,0.878413,0.225334,-0.075026,-0.161776,3.000000,0.000000,1.000000,1.500000
1746713541094.000000,-0.235869,-0.095009,0.872175,0.234578,-0.072808,-0.161988,3.000000,0.000000,1.000000,1.500000
1746713541194.000000,-0.236868,-0.095486,0.866259,0.235365,-0.070675,-0.163374,3.000000,0.000000,1.000000,1.500000
1746713541294.000000,-0.237306,-0.095993,0.860718,0.237364,-0.087769,-0.163508,3.000000,0.000000,1.000000,1.500000
1746713541394.000000,-0.238083,-0.096893,0.855464,0.223149,-0.072869,-0.163505,3.000000,0.000000,1.000000,1.500000
1746713541495.000000,-0.238214,-0.097393,0.851992,0.223114,-0.078999,-0.164354,3.000000,0.000000,1.000000,1.500000
1746713541595.000000,-0.238085,-0.097855,0.849594,0.229598,-0.069396,-0.161543,3.000000,0.000000,1.000000,1.500000
1746713541695.000000,-0.238077,-0.098202,0.848709,0.239655,-0.083823,-0.162970,3.000000,0.000000,1.000000,1.500000
1746713541795.000000,-0.238352,-0.099302,0.847615,0.228237,-0.077300,-0.162371,3.000000,0.000000,1.000000,1.500000
1746713541896.000000,-0.238835,-0.100254,0.847916,0.237917,-0.084244,-0.168134,3.000000,0.000000,1.000000,1.500000
1746713541996.000000,-0.239169,-0.101235,0.849136,0.223937,-0.084295,-0.162676,3.000000,0.000000,1.000000,1.500000
1746713542096.000000,-0.239780,-0.102133,0.850550,0.220446,-0.081828,-0.161811,3.000000,0.000000,1.000000,1.500000
1746713542196.000000,-0.240841,-0.102949,0.852636,0.229051,-0.067048,-0.163618,3.000000,0.000000,1.000000,1.500000
1746713542297.000000,-0.242360,-0.103429,0.853763,0.221254,-0.079931,-0.160920,3.000000,0.000000,1.000000,1.500000
1746713542397.000000,-0.243502,-0.104015,0.855244,0.222076,-0.075353,-0.161680,3.000000,0.000000,1.000000,1.500000
1746713542497.000000,-0.244694,-0.104355,0.857423,0.239884,-0.080191,-0.168649,3.000000,0.000000,1.000000,1.500000
1746713542597.000000,-0.246081,-0.104977,0.859135,0.225252,-0.079921,-0.157263,3.000000,0.000000,1.000000,1.500000
1746713542698.000000,-0.247784,-0.105407,0.860374,0.228846,-0.091628,-0.180525,3.000000,0.000000,1.000000,1.500000
1746713542798.000000,-0.248805,-0.105371,0.863990,0.208123,-0.091642,-0.193715,3.000000,0.000000,1.000000,1.500000
1746713542899.000000,-0.252142,-0.104295,0.868331,0.215021,-0.112467,-0.208371,3.000000,0.000000,1.000000,1.500000
1746713542999.000000,-0.256414,-0.101644,0.874128,0.216226,-0.129541,-0.217557,3.000000,0.000000,1.000000,1.500000
1746713543099.000000,-0.263578,-0.097969,0.878102,0.227717,-0.131118,-0.239445,3.000000,0.000000,1.000000,1.500000
1746713543199.000000,-0.273130,-0.092135,0.883130,0.194118,-0.128971,-0.238985,3.000000,0.000000,1.000000,1.500000
1746713543300.000000,-0.285259,-0.086007,0.886614,0.211742,-0.126150,-0.266909,3.000000,0.000000,1.000000,1.500000
1746713543400.000000,-0.298563,-0.078590,0.890808,0.212111,-0.129263,-0.279598,3.000000,0.000000,1.000000,1.500000
1746713543500.000000,-0.313822,-0.069896,0.894769,0.208343,-0.120211,-0.291322,3.000000,0.000000,1.000000,1.500000
1746713543600.000000,-0.330716,-0.061050,0.897620,0.204819,-0.138646,-0.304553,3.000000,0.000000,1.000000,1.500000
1746713543701.000000,-0.349179,-0.051413,0.899886,0.200510,-0.142968,-0.308693,3.000000,0.000000,1.000000,1.500000
1746713543801.000000,-0.368466,-0.040953,0.901120,0.195925,-0.145738,-0.321304,3.000000,0.000000,1.000000,1.500000
1746713543901.000000,-0.389576,-0.030127,0.901108,0.205775,-0.133974,-0.334692,3.000000,0.000000,1.000000,1.500000
1746713544001.000000,-0.410976,-0.018828,0.899768,0.200318,-0.137669,-0.350408,3.000000,0.000000,1.000000,1.500000
1746713544101.000000,-0.432918,-0.006485,0.898037,0.196804,-0.131918,-0.361095,3.000000,0.000000,1.000000,1.500000
1746713544202.000000,-0.454495,0.005606,0.894201,0.178790,-0.150348,-0.371404,3.000000,0.000000,1.000000,1.500000
1746713544302.000000,-0.477914,0.019245,0.889345,0.187397,-0.154709,-0.382060,3.000000,0.000000,1.000000,1.500000
1746713544402.000000,-0.501497,0.033005,0.886991,0.178522,-0.157365,-0.392259,3.000000,0.000000,1.000000,1.500000
1746713544502.000000,-0.525572,0.048196,0.886242,0.193889,-0.167507,-0.405919,3.000000,0.000000,1.000000,1.500000
1746713544602.000000,-0.549996,0.063544,0.885257,0.182908,-0.160268,-0.416282,3.000000,0.000000,1.000000,1.500000
1746713544703.000000,-0.570271,0.076709,0.884054,0.176362,-0.165737,-0.427879,3.000000,0.000000,1.000000,1.500000
1746713544803.000000,-0.601556,0.096638,0.879905,0.189908,-0.158581,-0.446698,3.000000,0.000000,1.000000,1.500000
1746713544903.000000,-0.627744,0.114410,0.876173,0.191284,-0.174491,-0.449631,3.000000,0.000000,1.000000,1.500000
1746713545003.000000,-0.654981,0.132853,0.870916,0.185846,-0.157715,-0.464591,3.000000,0.000000,1.000000,1.500000
1746713545103.000000,-0.675597,0.146210,0.865315,0.156888,-0.187601,-0.477041,3.000000,0.000000,1.000000,1.500000
1746713545204.000000,-0.704044,0.165642,0.859436,0.177127,-0.156120,-0.501117,3.000000,0.000000,1.000000,1.500000
1746713545304.000000,-0.733750,0.186912,0.853722,0.177974,-0.156656,-0.515186,3.000000,0.000000,1.000000,1.500000
1746713545404.000000,-0.763139,0.208728,0.847470,0.191372,-0.146497,-0.526004,3.000000,0.000000,1.000000,1.500000
1746713545504.000000,-0.798736,0.235801,0.838122,0.194656,-0.179539,-0.530563,3.000000,0.000000,1.000000,1.500000
1746713545604.000000,-0.821628,0.253335,0.832837,0.182591,-0.181892,-0.537671,3.000000,0.000000,1.000000,1.500000
1746713545705.000000,-0.851365,0.275984,0.826493,0.172137,-0.175444,-0.550759,3.000000,0.000000,1.000000,1.500000
1746713596458.000000,-0.407452,-0.224101,0.856378,0.224718,-0.062051,-0.029520,0.000000,0.000000,1.000000,0.000000
1746713596559.000000,-0.406389,-0.225708,0.859637,0.224026,-0.052085,-0.034088,3.000000,0.000000,1.000000,1.500000
1746713596659.000000,-0.405514,-0.227040,0.863623,0.243362,-0.063379,-0.038621,3.000000,0.000000,1.000000,1.500000
1746713596759.000000,-0.404738,-0.229001,0.867508,0.223783,-0.060372,-0.030249,3.000000,0.000000,1.000000,1.500000
1746713596859.000000,-0.403867,-0.230382,0.870923,0.242622,-0.065189,-0.032933,3.000000,0.000000,1.000000,1.500000
1746713596959.000000,-0.403609,-0.232955,0.872611,0.227728,-0.076005,-0.032766,3.000000,0.000000,1.000000,1.500000
1746713597060.000000,-0.403680,-0.235418,0.874125,0.229379,-0.062725,-0.031634,3.000000,0.000000,1.000000,1.500000
1746713597160.000000,-0.403606,-0.238242,0.875097,0.218671,-0.064691,-0.032324,3.000000,0.000000,1.000000,1.500000
1746713597260.000000,-0.404233,-0.241522,0.875225,0.214963,-0.066379,-0.026981,3.000000,0.000000,1.000000,1.500000
1746713597360.000000,-0.404794,-0.244764,0.875234,0.210808,-0.057180,-0.034147,3.000000,0.000000,1.000000,1.500000
1746713597461.000000,-0.405833,-0.247738,0.873128,0.220473,-0.076968,-0.031325,3.000000,0.000000,1.000000,1.500000
1746713597561.000000,-0.407179,-0.250853,0.869605,0.226416,-0.057540,-0.038588,3.000000,0.000000,1.000000,1.500000
1746713597661.000000,-0.409071,-0.253331,0.866409,0.221975,-0.067288,-0.033069,3.000000,0.000000,1.000000,1.500000
1746713597761.000000,-0.411570,-0.256271,0.862647,0.227683,-0.075285,-0.035387,3.000000,0.000000,1.000000,1.500000
1746713597862.000000,-0.413632,-0.259102,0.860212,0.219403,-0.050405,-0.048380,3.000000,0.000000,1.000000,1.500000
1746713597962.000000,-0.414960,-0.261799,0.857800,0.218098,-0.053998,-0.055954,3.000000,0.000000,1.000000,1.500000
1746713598062.000000,-0.415052,-0.264541,0.856151,0.209733,-0.059131,-0.071871,3.000000,0.000000,1.000000,1.500000
